stop_id,stop_name,stop_lat,stop_lon,san_francisco,san_mateo,alameda,santa_clara
3577,46th Ave & Judah St  ,37.760395,-122.505901,1,0,0,0
3578,46th Ave & Kirkham St  ,37.758655,-122.505888,1,0,0,0
3579,46th Ave & Kirkham St  ,37.758485,-122.505716,1,0,0,0
3580,46th Ave & Lawton St  ,37.756781,-122.505749,1,0,0,0
3581,46th Ave & Lawton St  ,37.756612,-122.505577,1,0,0,0
3582,46th Ave & Lincoln Way  ,37.764035,-122.50611,1,0,0,0
3583,46th Ave & Lincoln Way  ,37.764053,-122.50627,1,0,0,0
3584,46th Ave & Moraga St  ,37.754925,-122.505621,1,0,0,0
3585,46th Ave & Moraga St  ,37.754756,-122.505449,1,0,0,0
3586,46th Ave & Noriega St  ,37.752829,-122.505322,1,0,0,0
3587,46th Ave & Noriega St  ,37.752837,-122.505482,1,0,0,0
3588,46th Ave & Ortega St  ,37.751187,-122.505366,1,0,0,0
3589,46th Ave & Ortega St  ,37.751017,-122.505194,1,0,0,0
3590,46th Ave & Pacheco St  ,37.749331,-122.505239,1,0,0,0
3591,46th Ave & Pacheco St  ,37.749161,-122.505067,1,0,0,0
3592,46th Ave & Quintara St  ,37.747457,-122.5051,1,0,0,0
3593,46th Ave & Quintara St  ,37.747288,-122.504928,1,0,0,0
3594,46th Ave & Rivera St  ,37.745592,-122.504973,1,0,0,0
3595,46th Ave & Rivera St  ,37.745423,-122.504801,1,0,0,0
3596,46th Ave & Santiago St  ,37.743737,-122.504834,1,0,0,0
3597,46th Ave & Santiago St  ,37.743567,-122.504662,1,0,0,0
3598,46th Ave & Taraval St  ,37.741854,-122.504706,1,0,0,0
3599,46th Ave & Taraval St  ,37.741685,-122.504534,1,0,0,0
3600,46th Ave & Ulloa St  ,37.739998,-122.504579,1,0,0,0
3601,46th Ave & Ulloa St  ,37.739829,-122.504407,1,0,0,0
3602,46th Ave & Vicente St  ,37.738142,-122.50444,1,0,0,0
3603,46th Ave & Vicente St  ,37.737973,-122.504268,1,0,0,0
3604,46th Ave & Wawona St  ,37.736108,-122.504141,1,0,0,0
3606,47th Ave & Wawona St  ,37.736018,-122.505366,1,0,0,0
3608,48th Ave & Point Lobos Ave  ,37.779023,-122.509411,1,0,0,0
3612,Cyril Magnin St & Market St  ,37.784011,-122.40821,1,0,0,0
3613,46 Addison St   ,37.737735,-122.431009,1,0,0,0
3614,164 Addison  St   ,37.738172,-122.432807,1,0,0,0
3615,Addison St & Diamond Heights Blvd,37.740037,-122.435716,1,0,0,0
3616,Addison  St & Digby St  ,37.740001,-122.433609,1,0,0,0
3617,Addison  St & Farnum St  ,37.740189,-122.434216,1,0,0,0
3618,Addison  St & Farnum St  ,37.740055,-122.434433,1,0,0,0
3619,Alana Way & Thomas Mellon Cir,37.709141,-122.393294,1,0,0,0
3621,Alemany Blvd & Arch St  ,37.71163,-122.4669,1,0,0,0
3622,Alemany Blvd & Arch St  ,37.711418,-122.46717,1,0,0,0
3628,Alemany Blvd & St Charles Ave ,37.710359,-122.469458,1,0,0,0
3630,Alemany Blvd & Victoria St  ,37.71183,-122.46507,1,0,0,0
3631,Alemany Blvd & Victoria St  ,37.711698,-122.465186,1,0,0,0
3641,Arch St & Alemany Blvd  ,37.71166,-122.46711,1,0,0,0
3642,Arguello Blvd & Balboa St  ,37.777075,-122.458645,1,0,0,0
3643,Arguello Blvd & California St ,37.785596,-122.459093,1,0,0,0
3644,Arguello Blvd & California St ,37.78556,-122.459254,1,0,0,0
3645,Arguello Blvd & Clement St  ,37.783071,-122.45907,1,0,0,0
3647,Arguello Blvd & Euclid Ave  ,37.78374,-122.458956,1,0,0,0
3648,Arguello Blvd & Fulton St  ,37.774425,-122.458301,1,0,0,0
3649,Arguello Blvd & Geary Blvd  ,37.781429,-122.458955,1,0,0,0
3650,Arguello Blvd & Geary Blvd  ,37.781081,-122.45876,1,0,0,0
3651,Arguello Blvd & Turk St  ,37.777477,-122.458519,1,0,0,0
3656,Ashbury St & Clifford Ter,37.764281,-122.445946,1,0,0,0
3657,Ashbury St & Clifford Ter   ,37.764298,-122.446095,1,0,0,0
3659,Ashbury St & Clayton St  ,37.762978,-122.446805,1,0,0,0
3661,Ashbury St & Frederick St  ,37.767154,-122.446278,1,0,0,0
3662,Ashbury St & Haight St  ,37.769937,-122.446851,1,0,0,0
3663,Ashbury St & Piedmont St  ,37.765298,-122.446072,1,0,0,0
3664,Ashbury St & Piedmont St  ,37.765146,-122.445877,1,0,0,0
3665,Ashbury St & Waller St  ,37.769161,-122.446851,1,0,0,0
3666,Ashbury St & Waller St  ,37.76901,-122.446656,1,0,0,0
3670,Avenue B & Gateview Ave,37.82695,-122.377402,1,0,0,0
3680,Avalon Ave & La Grande Ave  ,37.72474,-122.42422,1,0,0,0
3681,Avalon Ave & La Grande Ave   ,37.724867,-122.424128,1,0,0,0
3682,Avalon Ave & Peru Ave  ,37.72508,-122.42342,1,0,0,0
3685,Bacon St & Girard St  ,37.72744,-122.40451,1,0,0,0
3686,Bacon St & Girard St  ,37.72732,-122.4047,1,0,0,0
3687,Bacon St & Goettingen St  ,37.72691,-122.40648,1,0,0,0
3688,Bacon St & Goettingen St  ,37.7268,-122.40667,1,0,0,0
3689,Beverly St & Garfield St  ,37.719728,-122.471739,1,0,0,0
3690,Bernal Heights Blvd & Bradford St,37.74183,-122.40978,1,0,0,0
3691,Bernal Heights Blvd & Powhattan Ave,37.74151,-122.41067,1,0,0,0
3692,Blanken Ave & Tunnel Ave   ,37.71202,-122.40068,1,0,0,0
3693,Bemis St & Addison  St   ,37.737725,-122.429531,1,0,0,0
3694,Bosworth St & Elk St  ,37.734871,-122.44007,1,0,0,0
3695,Bosworth St & Diamond St  ,37.733595,-122.434011,1,0,0,0
3696,Bosworth St & Diamond St  ,37.733488,-122.43408,1,0,0,0
3697,Bosworth St & Elk St  ,37.735005,-122.440093,1,0,0,0
3698,Bosworth St & Lippard Ave  ,37.733925,-122.435706,1,0,0,0
3699,Bosworth St & Lippard Ave  ,37.733827,-122.43597,1,0,0,0
3700,Bosworth St & Marsily St  ,37.733469,-122.42794,1,0,0,0
3701,Bosworth St & Milton St  ,37.733487,-122.429326,1,0,0,0
3702,Bosworth St & Milton St  ,37.733318,-122.42952,1,0,0,0
3703,Bosworth St & Mission St  ,37.733719,-122.426702,1,0,0,0
3704,Bosworth St & Rotteck St  ,37.733211,-122.431296,1,0,0,0
3705,Lincoln Blvd & Bowley St,37.788465,-122.482617,1,0,0,0
3706,Bowley St & Lincoln Blvd  ,37.792079,-122.481575,1,0,0,0
3708,Bradford St & Bernal Heights Blvd,37.74201,-122.4094,1,0,0,0
3710,Bradford St & Esmeralda Ave  ,37.742851,-122.409343,1,0,0,0
3712,Burnett Ave & Crestline Dr   ,37.749121,-122.444938,1,0,0,0
3713,Burnett Ave & Dawnview Way  ,37.748077,-122.445087,1,0,0,0
3715,Broad St & Capitol Ave  ,37.713191,-122.458921,1,0,0,0
3716,Broad St & Capitol Ave  ,37.713152,-122.459159,1,0,0,0
3717,Broad St & Orizaba Ave  ,37.713178,-122.462331,1,0,0,0
3718,Broad St & Plymouth Ave  ,37.713222,-122.455927,1,0,0,0
3719,Broad St & Plymouth Ave  ,37.713161,-122.45618,1,0,0,0
3721,Bridge View Dr & Scotia Ave   ,37.73184,-122.3994,1,0,0,0
3722,Bridge View Dr & Topeka Ave   ,37.7332,-122.39769,1,0,0,0
3723,Bryant St & 4th St   ,37.779003,-122.398667,1,0,0,0
3724,Bryant St & 5th St   ,37.77795,-122.39995,1,0,0,0
3725,Bryant St & 6th St   ,37.776157,-122.402231,1,0,0,0
3730,Bryant St & 16th St  ,37.76549,-122.4104,1,0,0,0
3731,Bryant St & 16th St  ,37.7653,-122.41054,1,0,0,0
3732,Bryant St & 17th St  ,37.76422,-122.41028,1,0,0,0
3733,Bryant St & 17th St  ,37.76402,-122.41041,1,0,0,0
3734,Bryant St & 18th St  ,37.76187,-122.4102,1,0,0,0
3735,Bryant St & 18th St  ,37.76167,-122.41004,1,0,0,0
3736,Bryant St & 19th St  ,37.76058,-122.41008,1,0,0,0
3737,Bryant St & 19th St  ,37.76038,-122.40991,1,0,0,0
3738,Bryant St & 20th St  ,37.75933,-122.40993,1,0,0,0
3739,Bryant St & 20th St  ,37.75911,-122.40966,1,0,0,0
3740,Bryant St & 21st St  ,37.75751,-122.4095,1,0,0,0
3741,Bryant St & 21st St  ,37.7574,-122.40961,1,0,0,0
3742,Bryant St & 22nd St  ,37.75621,-122.40942,1,0,0,0
3743,Bryant St & 22nd St  ,37.75572,-122.40949,1,0,0,0
3744,Bryant St & 23rd St  ,37.75431,-122.40919,1,0,0,0
3745,Bryant St & 23rd St  ,37.75415,-122.40932,1,0,0,0
3746,Bryant St & 24th St  ,37.752907,-122.409086,1,0,0,0
3747,Bryant St & 24th St  ,37.752728,-122.409178,1,0,0,0
3748,Bryant St & 25th St  ,37.7513,-122.40907,1,0,0,0
3749,Bryant St & 25th St  ,37.75111,-122.40889,1,0,0,0
3750,Bryant St & 26th St  ,37.74969,-122.40891,1,0,0,0
3751,Bryant St & 26th St  ,37.74951,-122.40873,1,0,0,0
3756,Bryant St & Mariposa St  ,37.76314,-122.41032,1,0,0,0
3757,Bryant St & Mariposa St  ,37.76294,-122.41016,1,0,0,0
3758,Brazil Ave & Athens St   ,37.72162,-122.42829,1,0,0,0
3759,Brazil Ave & Athens St   ,37.72166,-122.42857,1,0,0,0
3760,Brazil Ave & Madrid St   ,37.72314,-122.43151,1,0,0,0
3761,Brazil Ave & Mission St   ,37.724717,-122.434654,1,0,0,0
3762,Brazil Ave & Moscow St   ,37.72122,-122.42748,1,0,0,0
3763,Brazil Ave & Moscow St   ,37.72128,-122.42776,1,0,0,0
3764,Brazil Ave & Munich St   ,37.7209,-122.42699,1,0,0,0
3765,Brazil Ave & Naples St   ,37.72238,-122.4299,1,0,0,0
3766,Brazil Ave & Paris St   ,37.723958,-122.433085,1,0,0,0
3767,Brazil Ave & Prague St   ,37.72052,-122.42616,1,0,0,0
3768,240 Bayshore Blvd,37.74435,-122.40458,1,0,0,0
3771,Bayshore Blvd & Alemany Blvd,37.737729,-122.406997,1,0,0,0
3772,Bayshore Blvd & Arleta Ave,37.712125,-122.403167,1,0,0,0
3773,Bayshore Blvd & Augusta St,37.73425,-122.40558,1,0,0,0
3775,Bayshore Blvd & Boutwell St,37.73488,-122.40588,1,0,0,0
3778,Bayshore Blvd & Cortland Ave,37.73986,-122.40677,1,0,0,0
3779,Bayshore Blvd & Cortland Ave,37.73946,-122.407122,1,0,0,0
3781,Bayshore Blvd & Hester Ave,37.713546,-122.400071,1,0,0,0
3783,Bayshore Blvd & Leland Ave,37.710991,-122.404041,1,0,0,0
3788,Bayshore Blvd & Silver Ave,37.733213,-122.40472,1,0,0,0
3789,Bayshore Blvd & Silver Ave,37.732963,-122.404789,1,0,0,0
3792,Bayshore Blvd & Tunnel Ave,37.7129,-122.40102,1,0,0,0
3793,Bayshore Blvd & Visitacion Ave,37.71062,-122.40389,1,0,0,0
3794,Buchanan St & Bay St  ,37.80343,-122.43334,1,0,0,0
3797,90 Buckingham Way  ,37.72599,-122.476873,1,0,0,0
3798,91 Buckingham Way  ,37.72597,-122.47714,1,0,0,0
3799,170 Buckingham Way  ,37.725936,-122.478889,1,0,0,0
3800,190 Buckingham Way  ,37.72587,-122.47879,1,0,0,0
3801,280 Buckingham Way  ,37.72691,-122.48004,1,0,0,0
3802,281 Buckingham Way  ,37.72748,-122.480035,1,0,0,0
3803,Buckingham Way & Winston Dr   ,37.72803,-122.47913,1,0,0,0
3812,Bush St & Hyde St  ,37.78915,-122.41658,1,0,0,0
3814,Bush St & Leavenworth St  ,37.789308,-122.415035,1,0,0,0
3815,Bush St & Montgomery St  ,37.790924,-122.402118,1,0,0,0
3818,Buena Vista Ave E & Buena Vista Ter,37.76773,-122.44021,1,0,0,0
3819,Buena Vista Ter & Buena Vista Ave E,37.76883,-122.43833,1,0,0,0
3820,Buena Vista Ter & Roosevelt Way,37.766737,-122.438084,1,0,0,0
3822,California St & 4th Ave  ,37.785353,-122.462292,1,0,0,0
3823,California St & 4th Ave  ,37.785275,-122.462177,1,0,0,0
3824,California St & 6th Ave  ,37.785069,-122.464641,1,0,0,0
3825,California St & 6th Ave  ,37.784902,-122.464709,1,0,0,0
3826,California St & 7th Ave   ,37.784819,-122.465432,1,0,0,0
3827,California St & 8th Ave  ,37.78463,-122.466825,1,0,0,0
3828,California St & 10th Ave  ,37.784665,-122.469159,1,0,0,0
3830,California St & 10th Ave  ,37.784551,-122.468963,1,0,0,0
3831,California St & 12th Ave  ,37.784586,-122.470848,1,0,0,0
3832,California St & 12th Ave  ,37.784454,-122.471103,1,0,0,0
3833,California St & 16th Ave  ,37.784386,-122.475229,1,0,0,0
3834,California St & 16th Ave  ,37.784253,-122.475501,1,0,0,0
3835,California St & 19th Ave  ,37.784241,-122.478446,1,0,0,0
3836,California St & 19th Ave  ,37.784109,-122.47871,1,0,0,0
3837,California St & 22nd Ave  ,37.784097,-122.481659,1,0,0,0
3838,California St & 22nd Ave  ,37.783941,-122.481893,1,0,0,0
3839,California St & 25th Ave  ,37.78395,-122.48482,1,0,0,0
3840,California St & 25th Ave  ,37.783808,-122.485286,1,0,0,0
3841,California St & 28th Ave  ,37.783798,-122.488074,1,0,0,0
3842,California St & 28th Ave  ,37.783658,-122.488456,1,0,0,0
3843,California St & 30th Ave  ,37.783671,-122.490513,1,0,0,0
3844,California St & 30th Ave  ,37.783578,-122.490087,1,0,0,0
3845,California St & Arguello Blvd ,37.785703,-122.459288,1,0,0,0
3846,California St & Arguello Blvd ,37.785659,-122.459036,1,0,0,0
3847,California St & Baker St  ,37.787738,-122.443634,1,0,0,0
3848,California St & Baker St  ,37.78762,-122.443384,1,0,0,0
3849,California St & Battery St  ,37.793296,-122.399813,1,0,0,0
3851,California St & Battery St  ,37.793144,-122.39987,1,0,0,0
3852,California St & Cherry St  ,37.786042,-122.456835,1,0,0,0
3853,California St & Cherry St  ,37.785974,-122.456329,1,0,0,0
3855,California St & Davis St  ,37.793589,-122.397462,1,0,0,0
3857,California St & Davis St  ,37.79342,-122.397749,1,0,0,0
3858,California St & Divisadero St ,37.788087,-122.44087,1,0,0,0
3859,California St & Divisadero St ,37.787954,-122.440721,1,0,0,0
3860,California St & Drumm St  ,37.793678,-122.396373,1,0,0,0
3863,California St & Front St  ,37.793438,-122.398643,1,0,0,0
3864,California St & Front St  ,37.79327,-122.39892,1,0,0,0
3865,California St & Grant Ave   ,37.792504,-122.405958,1,0,0,0
3866,California St & Grant Ave   ,37.792379,-122.405935,1,0,0,0
3867,California St & Hyde St  ,37.791018,-122.41756,1,0,0,0
3868,California St & Hyde St   ,37.790902,-122.417537,1,0,0,0
3869,California St & Jones St   ,37.791472,-122.414121,1,0,0,0
3870,California St & Jones St   ,37.791347,-122.414098,1,0,0,0
3871,California St & Kearny St  ,37.792718,-122.404273,1,0,0,0
3872,California St & Kearny St  ,37.792593,-122.40425,1,0,0,0
3873,California St & Larkin St  ,37.790866,-122.41889,1,0,0,0
3874,California St & Larkin St  ,37.7907,-122.41916,1,0,0,0
3875,California St & Laurel St  ,37.786923,-122.449957,1,0,0,0
3876,California St & Laurel St  ,37.786801,-122.44998,1,0,0,0
3877,California St & Leavenworth St,37.791285,-122.415611,1,0,0,0
3878,California St & Leavenworth St ,37.791133,-122.415749,1,0,0,0
3880,California St & Mason St  ,37.791872,-122.41098,1,0,0,0
3881,California St & Mason St  ,37.791747,-122.410957,1,0,0,0
3882,California St & Montgomery St ,37.792762,-122.402908,1,0,0,0
3883,California St & Montgomery St ,37.792931,-122.402622,1,0,0,0
3884,California St & Pierce St  ,37.788518,-122.437484,1,0,0,0
3885,California St & Pierce St  ,37.788455,-122.436808,1,0,0,0
3886,California St & Park Presidio Blvd,37.784514,-122.472952,1,0,0,0
3887,California St & Park Presidio Blvd,37.784365,-122.472764,1,0,0,0
3888,California St & Polk St  ,37.790661,-122.420541,1,0,0,0
3889,California St & Polk St  ,37.790492,-122.420828,1,0,0,0
3890,California St & Powell St  ,37.792068,-122.40942,1,0,0,0
3891,California St & Powell St  ,37.791952,-122.40934,1,0,0,0
3892,California St & Presidio Ave  ,37.787265,-122.446965,1,0,0,0
3893,California St & Presidio Ave  ,37.787212,-122.446931,1,0,0,0
3894,California St & Sansome St  ,37.793145,-122.400982,1,0,0,0
3895,California St & Sansome St,37.792975,-122.401269,1,0,0,0
3896,California St & Spruce St  ,37.786462,-122.453522,1,0,0,0
3897,California St & Spruce St  ,37.786382,-122.45327,1,0,0,0
3899,California St & Stockton St   ,37.792308,-122.407552,1,0,0,0
3900,California St & Stockton St   ,37.792184,-122.407529,1,0,0,0
3901,California St & Taylor St  ,37.791712,-122.412321,1,0,0,0
3902,California St & Taylor St  ,37.791543,-122.412608,1,0,0,0
3909,Carl St & Cole St  ,37.765863,-122.449804,1,0,0,0
3911,Carl St & Cole St  ,37.765745,-122.450131,1,0,0,0
3912,Carl St & Hillway Ave  ,37.765003,-122.456561,1,0,0,0
3913,Carl St & Hillway Ave  ,37.764932,-122.456512,1,0,0,0
3914,Carl St & Stanyan St  ,37.765495,-122.45259,1,0,0,0
3915,Carl St & Stanyan St  ,37.765371,-122.452928,1,0,0,0
3920,Cashmere St & Hudson Ave  ,37.73573,-122.38354,1,0,0,0
3921,Cashmere St & La Salle Ave  ,37.73585,-122.38695,1,0,0,0
3922,Cashmere St & Whitney Young Cir,37.7366,-122.38588,1,0,0,0
3924,Cabrillo St & 47th Ave  ,37.773421,-122.507767,1,0,0,0
3925,Cabrillo St & 47th Ave  ,37.773287,-122.507985,1,0,0,0
3927,Cabrillo St & La Playa St,37.773562,-122.50998,1,0,0,0
3930,Cesar Chavez St & Florida St  ,37.74823,-122.40976,1,0,0,0
3931,Cesar Chavez St & Folsom St  ,37.74834,-122.41398,1,0,0,0
3932,Cesar Chavez St & Folsom St  ,37.74815,-122.41382,1,0,0,0
3934,Cesar Chavez St & Harrison St ,37.7482,-122.41163,1,0,0,0
3935,Cesar Chavez St & Mission St  ,37.748234,-122.418369,1,0,0,0
3936,Cesar Chavez St & South Van Ness Ave,37.748305,-122.415756,1,0,0,0
3940,Chestnut St & Divisadero St  ,37.800051,-122.442746,1,0,0,0
3941,Chestnut St & Fillmore St  ,37.800845,-122.436245,1,0,0,0
3942,Chestnut St & Fillmore St  ,37.800738,-122.436371,1,0,0,0
3947,Chestnut St & Laguna St  ,37.801486,-122.431475,1,0,0,0
3948,Chestnut St & Laguna St  ,37.80137,-122.431406,1,0,0,0
3952,Chestnut St & Pierce St  ,37.800506,-122.439352,1,0,0,0
3953,Chestnut St & Pierce St  ,37.80031,-122.439616,1,0,0,0
3957,Chestnut St & Van Ness Ave  ,37.802199,-122.424894,1,0,0,0
3958,Chestnut St & Webster St  ,37.801103,-122.434502,1,0,0,0
3959,Chestnut St & Webster St  ,37.800951,-122.434697,1,0,0,0
3960,Chicago Way & Cordova Ave   ,37.70887,-122.434222,1,0,0,0
3961,Chicago Way & Cordova Ave   ,37.708968,-122.434336,1,0,0,0
3962,Chicago Way & Naylor St   ,37.709834,-122.432435,1,0,0,0
3963,Chicago Way & Naylor St   ,37.709628,-122.432504,1,0,0,0
3964,Chicago Way & South Hill Blvd  ,37.710565,-122.431381,1,0,0,0
3965,Chenery St & 30th St  ,37.74202,-122.42575,1,0,0,0
3966,Chenery St & 30th St  ,37.74191,-122.42582,1,0,0,0
3967,Chenery St & Castro St  ,37.7346,-122.43233,1,0,0,0
3968,Chenery St & Fairmount St  ,37.7389,-122.42579,1,0,0,0
3969,Chenery St & Mateo St   ,37.73646,-122.42894,1,0,0,0
3970,Chenery St & Mateo St   ,37.73633,-122.429,1,0,0,0
3971,Chenery St & Miguel St   ,37.73714,-122.42775,1,0,0,0
3972,Chenery St & Miguel St   ,37.73711,-122.42792,1,0,0,0
3973,Chenery St & Natick St  ,37.73458,-122.43191,1,0,0,0
3974,Chenery St & Randall St  ,37.739929,-122.425692,1,0,0,0
3975,Chenery St & Randall St  ,37.739625,-122.425498,1,0,0,0
3976,Chenery St & Roanoke St   ,37.73563,-122.4302,1,0,0,0
3977,Chenery St & Roanoke St   ,37.73548,-122.43028,1,0,0,0
3978,Brotherhood Way & Chumasero Dr,37.712964,-122.472676,1,0,0,0
3979,Chumasero Dr & Brotherhood Way ,37.7131,-122.47278,1,0,0,0
3981,Chumasero Dr & Font Blvd   ,37.714954,-122.473135,1,0,0,0
3984,Church St & 16th St  ,37.764621,-122.428722,1,0,0,0
3985,Church St & 16th St  ,37.764382,-122.428609,1,0,0,0
3987,Church St & 18th St  ,37.761467,-122.428416,1,0,0,0
3994,Church St & 22nd St  ,37.754741,-122.427636,1,0,0,0
3995,Church St & 24th St  ,37.7518,-122.427497,1,0,0,0
3996,Church St & 24th St  ,37.751591,-122.42735,1,0,0,0
3999,Church St & 29th St  ,37.743587,-122.426585,1,0,0,0
4000,Church St & 30th St   ,37.742222,-122.426459,1,0,0,0
4004,Church St & Day St  ,37.742811,-122.426654,1,0,0,0
4005,Church St & Duboce Ave   ,37.769499,-122.429167,1,0,0,0
4006,Church St & Duboce Ave  ,37.769302,-122.429087,1,0,0,0
4015,Clay St & Drumm St  ,37.79532,-122.397473,1,0,0,0
4016,Clay St & Franklin St  ,37.791907,-122.424463,1,0,0,0
4017,Clay St & Front St  ,37.795116,-122.399101,1,0,0,0
4018,Clay St & Grant Ave  ,37.794263,-122.405971,1,0,0,0
4019,Clay St & Hyde St  ,37.792756,-122.417899,1,0,0,0
4020,Clay St & Jones St  ,37.793173,-122.414616,1,0,0,0
4021,Clay St & Kearny St  ,37.794477,-122.404411,1,0,0,0
4022,Clay St & Larkin St  ,37.792526,-122.419589,1,0,0,0
4023,Clay St & Leavenworth St  ,37.792959,-122.416304,1,0,0,0
4024,Clay St & Mason St  ,37.793653,-122.410823,1,0,0,0
4025,Clay St & Montgomery St  ,37.794682,-122.40277,1,0,0,0
4026,Clay St & Polk St  ,37.792357,-122.42101,1,0,0,0
4027,Clay St & Powell St  ,37.793826,-122.409591,1,0,0,0
4028,Clay St & Sansome St  ,37.794778,-122.401325,1,0,0,0
4029,Clay St & Stockton St  ,37.794082,-122.407561,1,0,0,0
4030,Clay St & Taylor St  ,37.793363,-122.412744,1,0,0,0
4031,Clay St & Van Ness Ave  ,37.792106,-122.422913,1,0,0,0
4032,Clarendon Ave & Clarendon Woods S,37.75171,-122.45839,1,0,0,0
4033,Clarendon Ave & Galewood Circle,37.753074,-122.455858,1,0,0,0
4035,Clarendon Ave & Olympia Way  ,37.751628,-122.456178,1,0,0,0
4037,Clarendon Ave & Panorama Dr  ,37.75368,-122.455514,1,0,0,0
4069,Clement St & Legion Of Honor Dr,37.781644,-122.494397,1,0,0,0
4070,Clayton St & Twin Peaks Blvd  ,37.760863,-122.446485,1,0,0,0
4071,Clipper St & Diamond Heights Blvd,37.74689,-122.44396,1,0,0,0
4072,Clipper St & Portola Dr,37.7467,-122.445,1,0,0,0
4073,Clayton St & Carl St  ,37.766288,-122.447779,1,0,0,0
4074,Clayton St & Carl St  ,37.766154,-122.44794,1,0,0,0
4075,Clayton St & Corbett Ave   ,37.758793,-122.445935,1,0,0,0
4076,Clayton St & Corbett Ave  ,37.758668,-122.445866,1,0,0,0
4078,Clayton St & Frederick St  ,37.76694,-122.447917,1,0,0,0
4079,Clayton St & Market St  ,37.758383,-122.444479,1,0,0,0
4080,Clayton St & Market St   ,37.758222,-122.444319,1,0,0,0
4081,Clayton St & Parnassus Ave  ,37.765405,-122.447608,1,0,0,0
4082,Clayton St & Parnassus Ave  ,37.765226,-122.447757,1,0,0,0
4087,Coit Tower,37.80266,-122.40579,1,0,0,0
4088,Cole St & 17th St  ,37.761711,-122.449212,1,0,0,0
4089,Cole St & Alma St  ,37.763263,-122.449533,1,0,0,0
4090,Cole St & Alma St  ,37.76313,-122.44938,1,0,0,0
4091,Cole St & Carl St  ,37.76594,-122.449911,1,0,0,0
4092,Cole St & Carl St  ,37.76556,-122.44996,1,0,0,0
4093,Cole St & Carmel St  ,37.760926,-122.449052,1,0,0,0
4094,Cole St & Frederick St  ,37.76683,-122.4502,1,0,0,0
4095,Cole St & Haight St  ,37.769456,-122.45061,1,0,0,0
4096,Cole St & Haight St  ,37.769447,-122.450771,1,0,0,0
4097,Cole St & Parnassus Ave  ,37.76477,-122.44971,1,0,0,0
4098,Cole St & Parnassus Ave  ,37.76462,-122.44978,1,0,0,0
4099,Cole St & Waller St  ,37.768528,-122.450427,1,0,0,0
4100,Columbus Ave & Bay St  ,37.80551,-122.41784,1,0,0,0
4101,Columbus Ave & Broadway   ,37.798123,-122.406897,1,0,0,0
4103,Columbus Ave & Chestnut St   ,37.803794,-122.415136,1,0,0,0
4104,Columbus Ave & Chestnut St  ,37.80341,-122.414586,1,0,0,0
4105,Columbus Ave & Filbert St   ,37.801188,-122.411605,1,0,0,0
4106,Columbus Ave & Francisco St   ,37.804517,-122.416167,1,0,0,0
4107,Columbus Ave & Francisco St  ,37.804205,-122.415973,1,0,0,0
4108,Columbus Ave & Green St   ,37.799386,-122.408723,1,0,0,0
4111,Columbus Ave & Kearny St   ,37.797319,-122.405742,1,0,0,0
4113,Columbus Ave & Lombard St  ,37.802687,-122.413531,1,0,0,0
4114,Columbus Ave & Lombard St  ,37.802598,-122.413646,1,0,0,0
4115,Columbus Ave & Mason St   ,37.802089,-122.41266,1,0,0,0
4116,Columbus Ave & North Point St ,37.80549,-122.417589,1,0,0,0
4118,Columbus Ave & Taylor St   ,37.803285,-122.414643,1,0,0,0
4119,Columbus Ave & Union St  ,37.8005,-122.410356,1,0,0,0
4120,Columbus Ave & Union St  ,37.800384,-122.410505,1,0,0,0
4122,General Managers Office,37.753902,-122.397341,1,0,0,0
4123,Connecticut St & 17th St  ,37.76498,-122.397661,1,0,0,0
4124,Connecticut St & 17th St  ,37.764749,-122.397785,1,0,0,0
4125,Connecticut St & 18th St  ,37.762614,-122.397569,1,0,0,0
4126,Connecticut St & 18th St  ,37.76243,-122.39741,1,0,0,0
4127,Connecticut St & 19th St  ,37.76115,-122.39733,1,0,0,0
4128,Connecticut St & 25th St  ,37.752287,-122.396482,1,0,0,0
4129,Connecticut St & 26th St  ,37.751332,-122.39638,1,0,0,0
4130,Connecticut St & 26th St  ,37.751028,-122.396488,1,0,0,0
4131,Connecticut St & Cesar Chavez St ,37.750002,-122.39622,1,0,0,0
4132,Connecticut St & Cesar Chavez St ,37.749868,-122.396381,1,0,0,0
4137,Cordova Ave & Prague St  ,37.710182,-122.434874,1,0,0,0
4138,Cordova Ave & Winding Way  ,37.709638,-122.434828,1,0,0,0
4139,Cordova Ave & Winding Way  ,37.709504,-122.434588,1,0,0,0
4142,Cortland Ave & Andover St  ,37.73909,-122.41639,1,0,0,0
4143,Cortland Ave & Andover St  ,37.73904,-122.41658,1,0,0,0
4145,Cortland Ave & Bocana St  ,37.7393,-122.41846,1,0,0,0
4146,Cortland Ave & Bocana St  ,37.73931,-122.41872,1,0,0,0
4147,Cortland Ave & Bradford St   ,37.739791,-122.409746,1,0,0,0
4148,Cortland Ave & Bayshore Blvd ,37.739567,-122.407031,1,0,0,0
4149,Cortland Ave & Elsie St   ,37.73992,-122.41997,1,0,0,0
4150,Cortland Ave & Elsie St   ,37.7397,-122.41969,1,0,0,0
4151,Cortland Ave & Ellsworth St  ,37.73892,-122.41455,1,0,0,0
4152,Cortland Ave & Ellsworth St  ,37.738829,-122.414615,1,0,0,0
4153,Cortland Ave & Folsom St  ,37.739,-122.41366,1,0,0,0
4154,Cortland Ave & Folsom St  ,37.73892,-122.41343,1,0,0,0
